	ENSG00000206195.10	ENSG00000272872.1	ENSG00000100181.22	ENSG00000283633.1	ENSG00000241717.1	ENSG00000230481.2	ENSG00000253691.2	ENSG00000237438.7	ENSG00000273203.1	ENSG00000273442.1	ENSG00000177663.13	ENSG00000183307.3	ENSG00000069998.12	ENSG00000185837.3	ENSG00000093072.15	ENSG00000099954.18	ENSG00000182902.13	ENSG00000236754.5	ENSG00000131100.12	ENSG00000099968.17	ENSG00000015475.18	ENSG00000269220.1	ENSG00000243156.7	ENSG00000234913.1	ENSG00000235295.1	ENSG00000225335.3	ENSG00000215193.12	ENSG00000183785.14	ENSG00000280007.1	ENSG00000184979.9	ENSG00000278558.4	ENSG00000274602.4	ENSG00000183628.12	ENSG00000100033.16	ENSG00000237517.9	ENSG00000273032.1	ENSG00000070413.19	ENSG00000273311.1	ENSG00000281530.1	ENSG00000223461.1	ENSG00000272682.1	ENSG00000100056.11	ENSG00000260924.2	ENSG00000100075.9	ENSG00000070371.15	ENSG00000100084.14	ENSG00000185608.8	ENSG00000242259.8	ENSG00000185065.6	ENSG00000070010.18	ENSG00000273300.1	ENSG00000273212.1	ENSG00000093009.9	ENSG00000184113.9	ENSG00000184702.17	ENSG00000184058.12	ENSG00000185838.13	ENSG00000235776.2	ENSG00000215012.8	ENSG00000184470.20	ENSG00000232926.1	ENSG00000093010.13	ENSG00000099889.13	ENSG00000183597.15	ENSG00000236540.7	ENSG00000128191.15	ENSG00000099899.14	ENSG00000099901.16	ENSG00000099904.15	ENSG00000234409.6	ENSG00000249923.1	ENSG00000236499.2	ENSG00000040608.13	ENSG00000161132.6	ENSG00000128185.9	ENSG00000273343.1	ENSG00000185252.18	ENSG00000244486.8	ENSG00000099910.16	ENSG00000215493.3	ENSG00000236670.1	ENSG00000099917.17	ENSG00000226287.8	ENSG00000241973.10	ENSG00000099937.10	ENSG00000099940.11	ENSG00000099942.12	ENSG00000237476.1	ENSG00000183773.15	ENSG00000099949.18	ENSG00000272829.1	ENSG00000184436.11	ENSG00000230513.1	ENSG00000284130.1	ENSG00000099957.16	ENSG00000099960.12	ENSG00000169635.9	ENSG00000206140.10	ENSG00000183506.17	ENSG00000185651.14
14XAO	0.16730144510899697	-0.49248344493036605	-2.45762240440889	-1.09680356209351	0.7135192986004641	0.882285607346063	0.604585346583237	-0.844121707593991	0.48261288381721995	0.0877568550740368	0.20296698254706197	0.583672667898502	0.5940965287803989	-0.17619613114411997	-0.625765854268473	0.7248705188777069	-0.52239030995432	-0.453276502912492	1.45073686181061	0.149550985421342	-0.636461718809468	1.14611335660259	1.08094792249234	0.702259280165172	1.40225483961546	0.0526108673862314	-0.5733118454269979	-1.40225483961546	0.0526108673862314	-0.320945426239444	1.81236336286033	1.19837970230692	-0.948927783595636	-0.991014865227371	0.0262963339058293	0.5024022233733549	-1.6906216295849	1.08094792249234	-1.91147118828749	0.819348843909036	-0.0701730253264157	1.37920301797242	0.358084978322218	2.03393606655888	0.702259280165172	-0.158419975796993	-0.13184752503703098	0.0877568550740368	0.16730144510899697	0.0965586152896391	0.149550985421342	0.5425893294957589	0.229884117579232	1.91147118828749	2.10876310243032	-0.976793633267482	0.13184752503703098	0.34875569551704494	0.17619613114411997	-1.40225483961546	-0.26603819897930703	-1.9690177837141298	-0.33945666908382	0.284243506810051	0.00876454673682839	0.48261288381721995	0.0175297668069487	-1.03493492975337	-1.81236336286033	-0.149550985421342	0.948927783595636	-0.8316714753780531	0.7595017835448499	-1.9690177837141298	-2.45762240440889	-1.23512706836797	-1.37920301797242	-0.0526108673862316	2.30836181466664	-0.31173127794009003	-0.330186904397919	1.85963585496984	1.91147118828749	1.91147118828749	-1.45073686181061	0.625765854268473	0.604585346583237	1.42607687227285	-0.0789618883526667	-0.47278912099226705	1.2165480365286	0.856704181874433	-0.771248856190946	-0.275129454289906	0.5733118454269979	0.948927783595636	-0.330186904397919	0.8952950781989258	-0.8316714753780531	-0.49248344493036605
15CHC	-1.81236336286033	0.583672667898502	1.6215716129475302	0.702259280165172	0.140693743225248	0.463010775531561	-0.19402814242392602	1.7688250385187099	1.7688250385187099	-1.2935983410341299	1.08094792249234	1.2541425146428502	1.08094792249234	-0.8316714753780531	-1.0653594780622	-0.5527719466547459	0.330186904397919	0.0613895795169814	-1.08094792249234	-0.935267713852561	-0.24792064742520897	1.40225483961546	-0.20296698254706197	-0.358084978322218	0.7363159173761301	0.991014865227371	0.105367862504749	-1.85963585496984	-0.512370678114162	-0.229884117579232	1.42607687227285	1.58976355438896	-2.6971770920156497	-2.6971770920156497	-0.8316714753780531	-1.6551104382401498	0.24792064742520897	-0.21192207012032996	1.55948717001655	2.6971770920156497	-0.6800015230981501	-0.358084978322218	-1.18059855546391	-0.44358499338379903	1.81236336286033	0.7363159173761301	0.0613895795169814	-0.962767257431005	-0.0526108673862316	1.2541425146428502	-1.03493492975337	2.6971770920156497	-2.6971770920156497	-0.33945666908382	0.962767257431005	-0.11418529432142802	-0.636461718809468	-0.6800015230981501	0.149550985421342	-0.702259280165172	-0.8822856073460642	-0.908457868537385	0.5733118454269979	-0.11418529432142802	-0.00876454673682825	0.0701730253264159	-1.42607687227285	-0.52239030995432	0.636461718809469	0.869423773288886	-1.58976355438896	1.3568616481425	-1.37920301797242	1.85963585496984	-0.38626462123273	0.7363159173761301	0.636461718809469	0.21192207012032996	-0.0965586152896391	-0.123011612835009	1.6906216295849	0.5733118454269979	1.50289108284423	-0.52239030995432	1.6215716129475302	0.991014865227371	-0.48261288381721995	0.819348843909036	0.149550985421342	-1.08094792249234	-0.908457868537385	-1.45073686181061	-0.0613895795169814	2.03393606655888	0.433934970416483	-0.7135192986004641	0.5527719466547459	1.6906216295849	0.8952950781989258	0.293381232121193
15CHQ	0.583672667898502	1.6551104382401498	-1.08094792249234	-1.0054394025550502	1.3351777361189399	0.783103333893848	-0.23889266784911398	-0.39572529581448707	1.18059855546391	0.6800015230981501	-0.7248705188777069	0.275129454289906	0.5324626635416311	0.149550985421342	0.0789618883526667	-0.615141104595973	-0.229884117579232	0.5024022233733549	0.5527719466547459	-1.31410405776748	0.7135192986004641	0.284243506810051	0.625765854268473	1.23512706836797	-0.149550985421342	-1.6906216295849	-0.736315917376129	-0.908457868537385	0.771248856190946	0.00876454673682839	-0.976793633267482	-0.0175297668069487	-0.367445532417981	-0.21192207012032996	0.0	0.0262963339058293	-0.636461718809468	0.463010775531561	-0.658075667360262	0.7478585947633021	-0.0175297668069487	0.0350649224537941	-0.583672667898502	-0.7595017835448499	-0.20296698254706197	-1.16318304340856	-1.2736225888638302	0.0701730253264159	1.2541425146428502	-2.6971770920156497	0.625765854268473	0.636461718809469	0.40522152348183604	-1.3568616481425	2.03393606655888	1.50289108284423	1.03493492975337	0.882285607346063	-0.18510477917444002	0.948927783595636	-1.9690177837141298	0.0350649224537941	1.0200762327861999	0.563012204451115	1.55948717001655	-0.976793633267482	0.358084978322218	-0.0526108673862316	-0.921779971361295	0.00876454673682839	-1.2541425146428502	0.330186904397919	0.21192207012032996	0.5324626635416311	-1.3568616481425	-0.8952950781989258	0.5940965287803989	0.7248705188777069	0.0	0.512370678114162	0.11418529432142802	-0.229884117579232	0.8316714753780531	-1.37920301797242	1.50289108284423	-0.962767257431005	-0.0526108673862316	1.58976355438896	-2.6971770920156497	-0.8071493903015059	-1.08094792249234	0.7478585947633021	-0.8071493903015059	-0.40522152348183604	0.935267713852561	2.30836181466664	-0.52239030995432	-0.819348843909036	0.229884117579232	-0.5425893294957589
15CHR	0.30254352056407896	0.19402814242392602	0.39572529581448707	-1.2935983410341299	-0.736315917376129	2.03393606655888	-0.0350649224537942	0.140693743225248	-1.12937124274826	0.34875569551704494	-0.512370678114162	-1.19837970230692	-0.17619613114411997	-0.19402814242392602	0.962767257431005	1.85963585496984	-2.10876310243032	-0.8316714753780531	-2.45762240440889	0.30254352056407896	-0.658075667360262	-1.58976355438896	-0.40522152348183604	0.275129454289906	-0.6910876044591341	-1.14611335660259	-1.40225483961546	1.05002570709707	-0.869423773288886	-1.18059855546391	-0.5527719466547459	-0.5324626635416311	-0.44358499338379903	0.0	-0.105367862504749	-0.658075667360262	1.50289108284423	1.05002570709707	0.42432518923055	-0.7950688960168041	-1.6215716129475302	0.702259280165172	-2.19767845464964	-0.47278912099226705	-1.3351777361189399	1.31410405776748	-1.45073686181061	0.512370678114162	-0.5324626635416311	1.45073686181061	0.20296698254706197	0.908457868537385	-0.636461718809468	0.0877568550740368	1.2736225888638302	0.19402814242392602	0.275129454289906	0.149550985421342	0.0350649224537941	-0.856704181874433	0.105367862504749	0.948927783595636	-0.921779971361295	0.140693743225248	0.7363159173761301	0.19402814242392602	-1.2736225888638302	0.105367862504749	0.33945666908382	-1.12937124274826	-0.921779971361295	0.7248705188777069	0.00876454673682839	-0.17619613114411997	-0.976793633267482	-1.0200762327861999	-0.44358499338379903	-0.6689983923324151	0.8952950781989258	1.0653594780622	0.819348843909036	0.0350649224537941	-1.42607687227285	1.42607687227285	0.275129454289906	-0.293381232121193	0.21192207012032996	-0.819348843909036	0.583672667898502	0.256968879380086	0.647230897017041	-0.158419975796993	-0.0789618883526667	-0.414754435392883	0.0789618883526667	0.647230897017041	0.844121707593991	0.330186904397919	0.6689983923324151	-1.40225483961546
15DCE	-0.33945666908382	-1.31410405776748	-0.783103333893848	-1.18059855546391	-2.45762240440889	0.0	0.0965586152896391	-2.45762240440889	-1.4763120533416398	-0.962767257431005	-0.5425893294957589	-1.31410405776748	-0.229884117579232	0.0262963339058293	-0.7950688960168041	0.0965586152896391	1.3568616481425	0.921779971361295	-0.0965586152896391	1.2935983410341299	1.81236336286033	-0.256968879380086	0.7950688960168041	-0.414754435392883	-0.39572529581448707	0.7135192986004641	-0.284243506810051	0.367445532417981	0.433934970416483	-1.72840252057389	0.856704181874433	1.81236336286033	-0.7595017835448499	-1.2541425146428502	0.39572529581448707	0.0965586152896391	0.0438362079597167	1.37920301797242	-0.0701730253264157	0.52239030995432	-0.563012204451115	0.5527719466547459	-0.34875569551704494	-0.5024022233733549	-2.10876310243032	0.256968879380086	-0.819348843909036	-0.771248856190946	1.19837970230692	1.31410405776748	-0.105367862504749	-0.463010775531561	0.783103333893848	-0.991014865227371	0.149550985421342	0.0175297668069487	1.18059855546391	1.12937124274826	-1.42607687227285	0.414754435392883	-0.563012204451115	1.2736225888638302	-0.658075667360262	-0.0789618883526667	-1.2541425146428502	0.5527719466547459	-0.320945426239444	0.24792064742520897	-1.0054394025550502	0.6580756673602629	0.52239030995432	-0.149550985421342	-0.856704181874433	0.17619613114411997	0.38626462123273	-0.23889266784911398	-0.00876454673682825	1.11293984523014	0.962767257431005	-1.53057636850434	-0.284243506810051	0.140693743225248	-0.0965586152896391	-0.330186904397919	0.463010775531561	-0.16730144510899697	-0.5024022233733549	-0.0175297668069487	-0.31173127794009003	0.636461718809469	-1.4763120533416398	-0.844121707593991	1.18059855546391	-1.50289108284423	-0.647230897017041	0.47278912099226705	-0.149550985421342	1.0054394025550502	0.38626462123273	1.12937124274826
15DYW	-0.0262963339058291	-0.00876454673682825	-0.19402814242392602	-0.636461718809468	1.42607687227285	0.5024022233733549	1.85963585496984	-0.8316714753780531	0.625765854268473	0.158419975796993	0.0175297668069487	0.5324626635416311	0.31173127794009003	-1.12937124274826	1.58976355438896	0.869423773288886	-1.19837970230692	0.771248856190946	1.09680356209351	1.2736225888638302	-0.844121707593991	-0.52239030995432	-1.3568616481425	-0.00876454673682825	0.636461718809469	-0.856704181874433	-2.6971770920156497	-0.105367862504749	0.13184752503703098	2.30836181466664	-0.47278912099226705	-0.908457868537385	1.37920301797242	1.9690177837141298	-0.38626462123273	0.0613895795169814	-1.50289108284423	0.48261288381721995	1.08094792249234	-1.09680356209351	-0.5425893294957589	-1.0200762327861999	-0.42432518923055	-0.123011612835009	-0.0175297668069487	-1.42607687227285	0.935267713852561	0.6689983923324151	0.23889266784911398	-0.6800015230981501	-0.18510477917444002	-0.284243506810051	-0.921779971361295	0.0350649224537941	-0.5733118454269979	0.6580756673602629	1.09680356209351	2.45762240440889	0.0789618883526667	-0.31173127794009003	0.882285607346063	0.433934970416483	-0.275129454289906	-1.3351777361189399	0.5527719466547459	1.2935983410341299	0.149550985421342	1.12937124274826	-0.647230897017041	1.03493492975337	2.30836181466664	0.140693743225248	2.6971770920156497	0.5527719466547459	0.22089418514744502	-0.5024022233733549	-0.158419975796993	-0.42432518923055	0.40522152348183604	-0.22089418514744502	-0.7950688960168041	-0.16730144510899697	-0.5425893294957589	-1.45073686181061	0.6580756673602629	1.23512706836797	-0.39572529581448707	0.284243506810051	0.5324626635416311	0.49248344493036605	0.11418529432142802	-0.604585346583237	-1.4763120533416398	0.33945666908382	1.72840252057389	0.8071493903015059	-0.0175297668069487	0.463010775531561	-0.48261288381721995	1.09680356209351
15DZA	0.7248705188777069	-0.8822856073460642	1.2541425146428502	2.10876310243032	0.583672667898502	0.39572529581448707	0.433934970416483	-1.14611335660259	0.0526108673862314	0.6689983923324151	-0.158419975796993	1.2165480365286	-0.8952950781989258	-1.45073686181061	-0.0526108673862316	1.7688250385187099	1.11293984523014	0.783103333893848	-1.2165480365286	0.856704181874433	0.771248856190946	-0.583672667898502	0.149550985421342	-0.17619613114411997	0.976793633267482	-0.0613895795169814	0.320945426239443	-0.856704181874433	1.05002570709707	-0.23889266784911398	-1.55948717001655	-0.293381232121193	-0.24792064742520897	1.16318304340856	0.433934970416483	-0.18510477917444002	1.08094792249234	-1.12937124274826	0.19402814242392602	0.19402814242392602	-1.23512706836797	-1.18059855546391	2.19767845464964	-2.6971770920156497	0.40522152348183604	-0.38626462123273	0.453276502912492	-1.08094792249234	0.105367862504749	-0.921779971361295	0.647230897017041	1.6551104382401498	0.991014865227371	0.00876454673682839	-0.921779971361295	-1.91147118828749	-1.14611335660259	-0.26603819897930703	0.935267713852561	1.16318304340856	2.30836181466664	-1.11293984523014	-1.08094792249234	-1.40225483961546	0.512370678114162	0.8071493903015059	1.0054394025550502	-0.5733118454269979	-0.976793633267482	1.2736225888638302	-0.30254352056408	0.16730144510899697	-0.293381232121193	0.105367862504749	-0.18510477917444002	-1.31410405776748	-1.2736225888638302	-0.433934970416483	-0.293381232121193	0.0789618883526667	-0.8316714753780531	0.00876454673682839	-0.39572529581448707	0.20296698254706197	-0.7248705188777069	-0.11418529432142802	0.7478585947633021	-1.72840252057389	-0.39572529581448707	-0.22089418514744502	-0.414754435392883	0.293381232121193	0.358084978322218	-0.20296698254706197	-0.869423773288886	-0.0526108673862316	1.05002570709707	-0.604585346583237	0.647230897017041	1.50289108284423
15ER7	-1.6906216295849	-1.9690177837141298	0.5425893294957589	1.05002570709707	0.16730144510899697	-0.17619613114411997	-2.19767845464964	-2.30836181466664	-2.6971770920156497	-0.948927783595636	-1.11293984523014	-0.47278912099226705	-1.0054394025550502	-0.0350649224537942	2.19767845464964	0.0175297668069487	0.21192207012032996	-2.6971770920156497	1.2541425146428502	-0.256968879380086	0.330186904397919	-0.921779971361295	0.882285607346063	-0.47278912099226705	0.5733118454269979	-0.0877568550740367	-1.16318304340856	-0.647230897017041	-1.85963585496984	-0.149550985421342	-0.44358499338379903	-0.7248705188777069	-1.2165480365286	0.00876454673682839	-0.0613895795169814	0.921779971361295	0.882285607346063	-0.00876454673682825	-0.636461718809468	-1.2541425146428502	0.869423773288886	0.908457868537385	1.2935983410341299	-0.647230897017041	0.8071493903015059	-1.85963585496984	-0.30254352056408	-1.2736225888638302	0.702259280165172	0.367445532417981	0.948927783595636	-0.52239030995432	-0.5425893294957589	-0.647230897017041	0.882285607346063	-0.414754435392883	0.5324626635416311	0.44358499338379903	-0.21192207012032996	1.3351777361189399	-1.7688250385187099	0.783103333893848	-0.0526108673862316	-2.30836181466664	-2.19767845464964	0.908457868537385	-0.30254352056408	-0.275129454289906	0.256968879380086	-0.463010775531561	0.42432518923055	-0.0701730253264157	0.5425893294957589	-0.658075667360262	-0.0438362079597167	0.21192207012032996	-0.0175297668069487	1.2736225888638302	1.12937124274826	0.991014865227371	0.0877568550740368	1.72840252057389	-0.24792064742520897	-0.819348843909036	0.0175297668069487	-0.367445532417981	-0.5733118454269979	-0.5940965287803989	-1.2736225888638302	0.330186904397919	0.6689983923324151	-0.615141104595973	0.7363159173761301	-2.6971770920156497	0.463010775531561	-0.42432518923055	-1.0200762327861999	-0.6800015230981501	1.42607687227285	1.53057636850434
15G1A	-0.44358499338379903	-0.5425893294957589	0.140693743225248	-0.140693743225248	1.11293984523014	-0.908457868537385	-1.11293984523014	0.844121707593991	1.05002570709707	0.48261288381721995	1.11293984523014	-0.284243506810051	-0.23889266784911398	-0.34875569551704494	-1.12937124274826	-0.16730144510899697	-0.5425893294957589	-0.24792064742520897	-0.604585346583237	-0.293381232121193	-0.433934970416483	-1.11293984523014	1.14611335660259	-1.55948717001655	-0.6689983923324151	-0.935267713852561	0.31173127794009003	1.7688250385187099	0.149550985421342	-0.0965586152896391	-0.275129454289906	-0.625765854268473	0.7478585947633021	-0.0262963339058291	0.40522152348183604	-1.23512706836797	1.91147118828749	0.0701730253264159	2.10876310243032	-0.0877568550740367	-0.33945666908382	1.55948717001655	-0.47278912099226705	0.433934970416483	-1.03493492975337	1.9690177837141298	0.40522152348183604	-0.358084978322218	-1.37920301797242	0.105367862504749	-0.20296698254706197	-0.0613895795169814	0.463010775531561	-1.2935983410341299	1.42607687227285	0.935267713852561	-1.18059855546391	0.52239030995432	0.7363159173761301	-0.16730144510899697	0.30254352056407896	0.5024022233733549	0.583672667898502	1.42607687227285	-0.625765854268473	-1.11293984523014	-0.330186904397919	-0.0877568550740367	0.123011612835009	-0.819348843909036	-1.6906216295849	-0.8071493903015059	0.7135192986004641	-1.23512706836797	0.563012204451115	-0.20296698254706197	0.7478585947633021	-1.2935983410341299	0.123011612835009	-0.0877568550740367	1.58976355438896	1.14611335660259	1.40225483961546	0.47278912099226705	2.19767845464964	0.320945426239443	-0.21192207012032996	-0.0789618883526667	0.284243506810051	0.34875569551704494	0.935267713852561	-0.771248856190946	-0.5425893294957589	0.0175297668069487	0.0262963339058293	-0.819348843909036	0.976793633267482	-0.40522152348183604	0.158419975796993	-0.0613895795169814
15RIE	1.58976355438896	-0.736315917376129	0.367445532417981	-0.463010775531561	-0.702259280165172	1.09680356209351	-0.52239030995432	1.11293984523014	0.293381232121193	0.8071493903015059	-1.42607687227285	-0.18510477917444002	0.367445532417981	0.512370678114162	-0.702259280165172	-1.23512706836797	-0.49248344493036605	-0.52239030995432	-0.5940965287803989	1.16318304340856	0.44358499338379903	0.158419975796993	1.23512706836797	-0.30254352056408	-1.18059855546391	-1.2165480365286	-1.37920301797242	-0.7248705188777069	1.4763120533416398	0.5527719466547459	-0.583672667898502	-0.658075667360262	-1.09680356209351	-0.5024022233733549	-0.935267713852561	0.882285607346063	0.604585346583237	-0.23889266784911398	0.563012204451115	-0.229884117579232	0.856704181874433	1.53057636850434	-0.123011612835009	0.976793633267482	-1.7688250385187099	1.2935983410341299	-1.9690177837141298	1.81236336286033	-0.433934970416483	-0.0438362079597167	0.6800015230981501	0.358084978322218	0.771248856190946	-1.9690177837141298	0.935267713852561	-1.4763120533416398	0.702259280165172	-0.7595017835448499	-0.105367862504749	0.882285607346063	0.0175297668069487	0.0262963339058293	-0.284243506810051	0.962767257431005	0.23889266784911398	0.844121707593991	0.702259280165172	-0.31173127794009003	1.85963585496984	-0.49248344493036605	-1.45073686181061	0.636461718809469	-0.6910876044591341	-1.45073686181061	0.44358499338379903	0.615141104595973	1.09680356209351	-0.5324626635416311	-0.13184752503703098	-0.275129454289906	-0.293381232121193	1.55948717001655	-0.8952950781989258	0.6800015230981501	-0.636461718809468	-1.6551104382401498	-1.6906216295849	1.09680356209351	0.16730144510899697	-1.91147118828749	-0.47278912099226705	0.636461718809469	0.6910876044591341	0.7363159173761301	-1.6551104382401498	0.921779971361295	0.0175297668069487	-0.563012204451115	-0.40522152348183604	-0.31173127794009003
15RIF	-2.45762240440889	-1.0200762327861999	-0.26603819897930703	0.0701730253264159	-0.13184752503703098	-1.6906216295849	-1.81236336286033	0.0262963339058293	-0.7135192986004641	0.376838393944666	0.49248344493036605	-0.5940965287803989	0.6689983923324151	1.2541425146428502	-0.5324626635416311	0.5324626635416311	0.962767257431005	0.604585346583237	0.5425893294957589	0.47278912099226705	0.935267713852561	-0.0438362079597167	0.20296698254706197	1.4763120533416398	0.5940965287803989	1.72840252057389	0.636461718809469	-2.10876310243032	0.30254352056407896	-0.284243506810051	0.0965586152896391	0.42432518923055	0.921779971361295	-0.463010775531561	0.17619613114411997	-0.647230897017041	0.7478585947633021	0.52239030995432	0.7363159173761301	0.0	-2.10876310243032	0.39572529581448707	0.7135192986004641	-0.8822856073460642	0.229884117579232	1.53057636850434	0.0526108673862314	0.17619613114411997	-0.21192207012032996	-0.320945426239444	-0.736315917376129	0.330186904397919	-0.376838393944666	-0.38626462123273	0.23889266784911398	0.463010775531561	0.7363159173761301	-1.85963585496984	1.08094792249234	1.72840252057389	0.5024022233733549	-0.49248344493036605	-0.991014865227371	-0.7950688960168041	0.856704181874433	0.5733118454269979	2.19767845464964	-1.45073686181061	0.7363159173761301	-1.18059855546391	2.10876310243032	-0.604585346583237	-0.47278912099226705	0.00876454673682839	0.11418529432142802	0.00876454673682839	1.45073686181061	-0.962767257431005	1.6215716129475302	-0.44358499338379903	-0.42432518923055	1.6906216295849	0.7478585947633021	-1.2165480365286	-0.0613895795169814	0.433934970416483	0.771248856190946	-0.8822856073460642	-1.11293984523014	-0.367445532417981	0.604585346583237	-1.6906216295849	0.30254352056407896	-0.38626462123273	-1.31410405776748	-1.4763120533416398	1.45073686181061	0.20296698254706197	-1.3351777361189399	-0.948927783595636
15SB6	-0.256968879380086	-1.6551104382401498	-0.42432518923055	-0.17619613114411997	-2.19767845464964	1.85963585496984	0.647230897017041	0.5940965287803989	1.6906216295849	0.13184752503703098	-0.20296698254706197	0.0175297668069487	-0.935267713852561	0.47278912099226705	0.935267713852561	0.991014865227371	-0.284243506810051	-0.13184752503703098	-1.12937124274826	-0.5024022233733549	1.09680356209351	0.563012204451115	0.604585346583237	-1.53057636850434	0.23889266784911398	0.367445532417981	0.367445532417981	0.583672667898502	0.976793633267482	-0.0175297668069487	-0.21192207012032996	-0.5024022233733549	1.2541425146428502	0.330186904397919	1.05002570709707	0.17619613114411997	0.647230897017041	1.2736225888638302	0.453276502912492	0.0526108673862314	1.14611335660259	-1.91147118828749	-0.40522152348183604	0.563012204451115	0.52239030995432	0.921779971361295	-0.42432518923055	-0.38626462123273	1.6906216295849	-1.0653594780622	0.123011612835009	0.604585346583237	-0.18510477917444002	0.42432518923055	-0.736315917376129	0.0701730253264159	1.11293984523014	1.0054394025550502	0.320945426239443	0.320945426239443	2.19767845464964	-0.38626462123273	1.2541425146428502	1.9690177837141298	-0.856704181874433	0.39572529581448707	0.433934970416483	-0.24792064742520897	-0.702259280165172	0.48261288381721995	0.5425893294957589	0.149550985421342	0.512370678114162	-0.0789618883526667	0.123011612835009	-0.962767257431005	-1.19837970230692	-0.22089418514744502	-0.30254352056408	1.05002570709707	1.31410405776748	-0.48261288381721995	-0.42432518923055	1.4763120533416398	0.31173127794009003	-0.935267713852561	-0.23889266784911398	-1.2935983410341299	-0.49248344493036605	-0.13184752503703098	0.0175297668069487	0.5940965287803989	-0.991014865227371	2.45762240440889	1.3568616481425	1.0653594780622	-0.44358499338379903	-1.40225483961546	-0.23889266784911398	1.58976355438896
15SHU	-2.03393606655888	-1.91147118828749	0.33945666908382	0.5733118454269979	-0.23889266784911398	1.42607687227285	2.6971770920156497	-0.7595017835448499	-1.55948717001655	-1.14611335660259	0.7478585947633021	-1.08094792249234	1.58976355438896	0.320945426239443	0.22089418514744502	1.0653594780622	0.563012204451115	-0.149550985421342	-0.30254352056408	-1.6906216295849	-1.40225483961546	-0.976793633267482	0.7363159173761301	-0.33945666908382	-0.856704181874433	-0.8952950781989258	0.5940965287803989	0.00876454673682839	-1.91147118828749	0.819348843909036	-0.320945426239444	-0.376838393944666	0.702259280165172	2.6971770920156497	-1.05002570709707	-0.367445532417981	-1.0653594780622	-1.6906216295849	-2.30836181466664	-0.0613895795169814	-0.49248344493036605	0.330186904397919	1.14611335660259	-1.53057636850434	0.976793633267482	-1.2165480365286	0.991014865227371	-1.81236336286033	0.625765854268473	0.39572529581448707	-1.2935983410341299	-0.33945666908382	0.105367862504749	-0.7135192986004641	-1.42607687227285	0.23889266784911398	-0.13184752503703098	-1.11293984523014	-1.3568616481425	0.563012204451115	1.40225483961546	1.55948717001655	0.52239030995432	-0.563012204451115	-0.275129454289906	-0.275129454289906	1.16318304340856	-0.453276502912492	0.7950688960168041	1.09680356209351	1.50289108284423	-0.463010775531561	-2.6971770920156497	1.0200762327861999	0.229884117579232	0.869423773288886	0.149550985421342	-1.3351777361189399	-0.256968879380086	-0.658075667360262	-0.771248856190946	0.463010775531561	-0.783103333893848	-0.48261288381721995	-0.844121707593991	-0.00876454673682825	0.8316714753780531	-2.6971770920156497	-2.45762240440889	-1.23512706836797	-1.53057636850434	-1.14611335660259	0.330186904397919	0.921779971361295	-0.0613895795169814	-1.7688250385187099	-0.376838393944666	-0.39572529581448707	-0.6910876044591341	-0.962767257431005
15UF6	0.47278912099226705	0.34875569551704494	1.3351777361189399	1.42607687227285	-0.0526108673862316	0.0701730253264159	-0.7248705188777069	-0.0175297668069487	1.0054394025550502	-0.367445532417981	1.09680356209351	1.53057636850434	0.935267713852561	0.615141104595973	-0.658075667360262	-0.856704181874433	0.991014865227371	0.463010775531561	0.158419975796993	1.0200762327861999	-0.11418529432142802	-0.0175297668069487	-0.0701730253264157	0.6800015230981501	0.463010775531561	-1.7688250385187099	1.31410405776748	-1.0653594780622	-0.647230897017041	-0.7478585947633021	-0.433934970416483	-0.0350649224537942	-0.8071493903015059	-1.55948717001655	1.16318304340856	0.16730144510899697	-0.30254352056408	0.647230897017041	0.00876454673682839	1.91147118828749	-1.40225483961546	-0.8822856073460642	-1.53057636850434	-0.8071493903015059	0.647230897017041	2.30836181466664	1.45073686181061	0.991014865227371	1.03493492975337	0.0	-1.85963585496984	-0.563012204451115	0.5527719466547459	-0.23889266784911398	0.463010775531561	-1.45073686181061	-0.5527719466547459	-0.7135192986004641	0.702259280165172	-0.7248705188777069	0.5324626635416311	-0.433934970416483	0.320945426239443	-0.414754435392883	1.6551104382401498	0.625765854268473	-0.34875569551704494	-0.563012204451115	-0.105367862504749	0.39572529581448707	-0.34875569551704494	-0.158419975796993	0.882285607346063	-1.0653594780622	0.844121707593991	1.7688250385187099	0.976793633267482	-0.736315917376129	-0.615141104595973	-0.5324626635416311	1.9690177837141298	-0.0438362079597167	-1.23512706836797	-1.23512706836797	-1.85963585496984	0.962767257431005	-1.53057636850434	0.48261288381721995	-0.11418529432142802	0.293381232121193	0.105367862504749	-0.47278912099226705	-0.0526108673862316	-0.376838393944666	-0.0526108673862316	-0.149550985421342	0.16730144510899697	-1.3351777361189399	1.53057636850434	0.229884117579232
